product_name	no_of_stars	review_title	review_date	review_place	review_helpful	review_body
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Haaats offf 🙌🙌	2018-10-19	India		   i m using it in cbr 150r first time when i used it gets heated suddenly but after some time apx 10 km it became smooth pickup is more powerful refinement its gud !! 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	worth for money	2018-10-22	India		   performance and average improvement in my bike with 10km per litre. and gear shift is so easy now after installing motul in my bike honda hornet 160r 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Best your vehicle can get	2017-06-29	India	2	   For who Hard revs.  Best oil.long lasing .i used for 4k kms. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Made for bike	2019-06-28	India		   Smooth and performance oil 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	1	too costly original price should be 639 rs	2020-07-30	India		   I bought this multiple times its a good oil. But right now sold at a very high price.Previous purchases were of 639 rs respectively. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Superb engine  oil	2020-03-04	India		   I Very  very like this engine oil brand. It always keeps it's originality. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	1	Not as expected	2019-02-17	India		   It is not good as expected...And according to its price it is wastage of money ,better to go with normal oil. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	mileage	2020-03-02	India		   Iam using this oil my gixxer 155,Mileage is incredible at 7kmSound is good engine is smooth 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Best for Apache RTR series.	2018-12-19	India		   No doubt this is the best motor oil for Apache RTR series. Must buy. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Original product	2019-10-20	India		   Full synthetic gear oil.Great product. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Must use	2019-10-02	India		   Must use 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Good	2020-03-09	India		   Good performance Engine oil but some starting problem and milage seems to be Decreased 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Super	2019-10-21	India	One	   Solid 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Good oil for FZS V3	2019-11-18	India		   Very good oil for Yamaha FZS V3. But use if only after 5000KM run and wait till you run 100KM to see changes. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Ok for it's price	2019-01-13	India		   Bit less than 300v 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Worth a buy	2018-08-04	India		   Want to feel power pour it and rev it forget replacing it for 6k 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	best in the market	2019-01-10	India	One	   best in the market 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Very good product	2019-06-30	India		   Product is good bike milage is increased when I applied and power of bike is also good I suggest if bike is 150 cc to 310 cc so go for it. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	I will continue this oil for cbr	2020-08-05	India		   First time im trying these for my cbr now its super smooth best one to try 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Go for it	2019-10-09	India		   Mitul !!!!!! .. Just go for it 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Good one	2019-04-06	India		   Great product 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	JABARDUST engine oil for APACHE 160 180	2018-01-07	India	One	   Awsome engine oil for Apache 160-180,Smooth running as compare to tvs oil,I recommend this, try this for once and you will always buy this oil I can bet. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Smooth rides 😍	2019-04-24	India		   First use it!! Later you'll buy continuously. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	3	Don't feel the hype	2018-08-31	India		   I. Don't feel that much change while changing from semi to this product.....and also I am little bit anxious about the the quality 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Excellent Deal	2017-11-20	India	One	   Excellent Deal 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Super	2019-03-06	India		   Super performance 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	3	GOOD PRODUCT BUT BIKE RIDE IS NOT SMOOTH AS EXPECTED ...	2017-06-20	India	2	   GOOD PRODUCT BUT BIKE RIDE IS NOT SMOOTH AS EXPECTED AND GEAR SHIFTING IS BIT PROBLEM WHEN IT'S VERY SLOW 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	😘😘😍😍	2019-05-23	India		   It's a gem for engine ! Its outstanding in everything department !! Hand's down the best engine oil you can get for your awesome machine ! 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	1	Not for apache	2019-11-15	India		   This not for apache bike 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Motul wonderful	2020-03-08	India		   Amazing oil for 200 cc bike's... If you are going for a long trip I will suggest you this oil... Good performance... 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Must for gixxer owners	2020-01-31	India		   Best engine oil for Suzuki gixxer, smooth gear shift and less vibration.Change oil after every 5k kms 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Good product	2018-11-14	India		   Best for super bikes 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Best fully synthetic oil	2018-08-16	India		   Best oil for bike .You can feel the difference from 1st day itself. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Makes your engine butter smooth	2019-12-06	India		   After changing the oil, my bike felt very smooth, gear shifts were smooth, engine heating is less. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	1	Not for Race edition apache	2018-08-24	India		   Engine gets heats up and smells badly i had to change up the oil immediately as it damages my engine its a waste of money for apache 200 4v race edition 2.0 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	😍😍	2019-08-05	India		   I am using Honda unicorn this oil give better result and mileage for bike  Value for money 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Buying it 3rd time	2019-01-21	India		   Its a great oil for any bike below 400cc. Though i got 2018 jan maufacture im completely satisfied 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Good	2018-12-04	India		   Good product motul engine oil 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Nice one	2019-05-31	India		   Nice for My Apache RtR 200FI 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Good	2019-03-09	India		   Good product 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Superb smooth oil	2019-05-28	India		   Both oil are perfect but Apache go for 10w40 best 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Nice	2019-10-19	India		   Nice 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Original product	2017-10-09	India	One	   Buy from cloudtail only 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Recommended for yamaha r15	2019-12-20	India		   Batter then yamalube.. for r15 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Good job motul	2019-02-18	India	One	   Performance of my bike got better then previous 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	good for fz25	2020-06-11	India		   its better to use 7100 than 300v in fz25 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Good deal	2019-06-16	India		   Butter smooth performance 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	good to buy	2018-08-13	India		   u want smooth ride to buy 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Good quality	2018-08-13	India		   u want smooth ride to buy 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Nice	2020-08-22	India		   Nice 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Four Stars	2018-05-16	India		   Product us good but I haven't feel any difference between this product and Rs.300/400 engine oil. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Best	2020-03-06	India		   Best for my motorbike 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Good	2019-01-03	India		   Good 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Fastest delivery	2018-10-30	India		   Good product .... This is my first oil using my bike hornet 160r std ... Previously I'm using this for my honda cb trigger .... 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Four Stars	2017-12-26	India	One	   Works like a charm in my gixxer bike 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Good product	2018-01-24	India	One	   Over heating is controlledVibration little bit controlledEngine noise little bit controlledCost is highMY BIKE IS APACHE RTR 160 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Good performance	2018-10-16	India		   What more can we ask for! It's Motul 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Best 10w40	2018-12-08	India		   Best for FZ 25. It should be used arround 2500-3000 k.m. only 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Disappointed	2019-06-19	India		   Mileage is slightly decrease 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Ok	2019-05-26	India		   Ok 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Very happy 🎉😀	2019-01-31	India		   Very happy 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Nice performance	2019-07-06	India		   Nice performance.  Engine get more smooth and vibration reduced at high RPM. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Five Stars	2017-08-09	India	One	   very expensive 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Less cost effective	2020-03-26	India		   Same product is available in lesser cost 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	It's really good	2019-07-21	India		   If you have Apache 200 then you use this oil once. The oil performance is so good 👌 engine smoothness & gear shifting is awesome 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Good product	2019-11-03	India		   Good product 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Good	2020-06-13	India		   It's good but everything depends on your riding style and maintenance. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Nice experience	2019-07-19	India		   Bike delivers good performance.Price is a bit expensive.Should be within 500-550 range. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Makes the motorcycle smoother. Well worth the money!!	2017-10-11	India		   Used it on a 2015 Suzuki Gixxer. Experiencing extremely smooth gear shifting and an overall nicer feeling (kinda shifting like a new motorcycle). Gt it at Rs 730, which is less compared to price in shops. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Good for Gixxer	2019-03-04	India		   Fantastic performance for my Gixxer 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	A security guard of ur engine	2019-06-19	India		   Noice of engine close no heat issue no vibrations pickup and speed improved 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Good engine oil	2019-06-21	India		   I’m using for my CBR250R and it’s a very good engine oil. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Four Stars	2017-10-23	India		   Very good oil for super-bikes. Engine and transmission work flawlessly 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Best oil for tvs apache	2019-03-29	India	One	   Last for approximately 7500 km 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Good	2019-08-02	India		   Good mileage lubrication is wonderful 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	1	Not good	2018-10-23	India		   Worst 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Motul oil for Good performance	2019-05-09	India		   I have used it for Honda hornet,  good performance and less engine noise. You can feel the difference after 100kms driven 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Expensive but increases the performance of my Apache 160 rtr.	2019-08-22	India		   Value for money 💰 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	1	reduce the price	2020-03-08	India	One	   price & quality 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Four Stars	2018-03-31	India	One	   Offers great performance 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	3	Not bad	2019-10-05	India		   Ok 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Good	2019-09-12	India		   Received new stock 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Good	2019-06-25	India		   Good 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Bang for buck	2017-09-17	India	One	   Using it IN MY CBR 250. Very smooth and strong power delivery. Got 2 for Rs. 1120 which was superb value for money... 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Motul is superb in bike engine oil	2019-12-24	India		   Motul is Good. I got RS629 value for money ... 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Very good oil	2018-10-30	India		   Performance increased 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Amazing riding experience..!!!	2020-08-27	India		   Amazing product for my Apache RTR 160 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Best engine oil I've used so far...	2018-07-20	India		   I own a Gixxer, after changing to motul the engine performance is very smooth now... The only con is the high price tag.... Guess that's what comes of good quality 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Genuine product	2019-03-25	India	One	   Genuine at cheaper price 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Good	2019-06-06	India		   Very useful 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Need better result	2019-10-28	India		   Not satisfied 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Engine regain its identity	2018-11-10	India		   Superb experience after refill this Mobil.. Biking would be more enjoyable and smooth with engine sound. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Superb	2018-08-23	India		   Best product 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	For tvs Apache 160	2018-10-06	India		   It's made for tvs Apache 160/180, nice oil ,no vibration , 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Good product	2019-10-26	India		   Value for money 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Perfect for engine	2019-07-09	India		   If you love your bike then go to only synthetic oil for your bike. Because bike engine life is more important 
